Year,Round,Race Name,Circuit,Country,Driver Name,Lap,Stop Number,Duration (s)
2012,10,German Grand Prix,Hockenheimring,Germany,Charles Pic,21,1,17.821
2012,10,German Grand Prix,Hockenheimring,Germany,Kamui Kobayashi,22,1,18.904
2012,10,German Grand Prix,Hockenheimring,Germany,Narain Karthikeyan,22,1,19.535
2012,10,German Grand Prix,Hockenheimring,Germany,Felipe Massa,24,2,19.137
2012,10,German Grand Prix,Hockenheimring,Germany,Romain Grosjean,24,2,20.388
2012,10,German Grand Prix,Hockenheimring,Germany,Bruno Senna,25,2,18.822
2012,10,German Grand Prix,Hockenheimring,Germany,Jean-Éric Vergne,27,2,18.425
2012,10,German Grand Prix,Hockenheimring,Germany,Nico Hülkenberg,31,2,18.286
2012,10,German Grand Prix,Hockenheimring,Germany,Heikki Kovalainen,31,2,18.801
2012,10,German Grand Prix,Hockenheimring,Germany,Lewis Hamilton,31,2,17.598
2012,10,German Grand Prix,Hockenheimring,Germany,Nico Rosberg,32,2,17.894
2012,10,German Grand Prix,Hockenheimring,Germany,Vitaly Petrov,32,2,18.323
2012,10,German Grand Prix,Hockenheimring,Germany,Michael Schumacher,36,2,17.928
2012,10,German Grand Prix,Hockenheimring,Germany,Kimi Räikkönen,38,2,17.735
2012,10,German Grand Prix,Hockenheimring,Germany,Pastor Maldonado,38,2,19.21
2012,10,German Grand Prix,Hockenheimring,Germany,Daniel Ricciardo,38,2,17.99
2012,10,German Grand Prix,Hockenheimring,Germany,Paul di Resta,39,2,17.968
2012,10,German Grand Prix,Hockenheimring,Germany,Jenson Button,40,2,16.831
2012,10,German Grand Prix,Hockenheimring,Germany,Sergio Pérez,40,2,18.199
2012,10,German Grand Prix,Hockenheimring,Germany,Mark Webber,40,2,17.29
2012,10,German Grand Prix,Hockenheimring,Germany,Fernando Alonso,41,2,17.942
2012,10,German Grand Prix,Hockenheimring,Germany,Sebastian Vettel,41,2,17.859
2012,10,German Grand Prix,Hockenheimring,Germany,Timo Glock,40,2,18.952
2012,10,German Grand Prix,Hockenheimring,Germany,Romain Grosjean,42,3,22.743
2012,10,German Grand Prix,Hockenheimring,Germany,Kamui Kobayashi,43,2,19.177
2012,10,German Grand Prix,Hockenheimring,Germany,Charles Pic,43,2,19.391
2012,10,German Grand Prix,Hockenheimring,Germany,Heikki Kovalainen,44,3,19.233
2012,10,German Grand Prix,Hockenheimring,Germany,Jean-Éric Vergne,45,3,19.949
2012,10,German Grand Prix,Hockenheimring,Germany,Nico Hülkenberg,46,3,18.365
2012,10,German Grand Prix,Hockenheimring,Germany,Pedro de la Rosa,45,2,20.664
2012,10,German Grand Prix,Hockenheimring,Germany,Felipe Massa,47,3,19.68
2012,10,German Grand Prix,Hockenheimring,Germany,Lewis Hamilton,47,3,18.877
2012,10,German Grand Prix,Hockenheimring,Germany,Narain Karthikeyan,46,2,19.382
2012,10,German Grand Prix,Hockenheimring,Germany,Bruno Senna,47,3,18.313
2012,10,German Grand Prix,Hockenheimring,Germany,Nico Rosberg,50,3,18.741
2012,10,German Grand Prix,Hockenheimring,Germany,Vitaly Petrov,50,3,18.354
2012,10,German Grand Prix,Hockenheimring,Germany,Michael Schumacher,52,3,18.163
2012,10,German Grand Prix,Hockenheimring,Germany,Heikki Kovalainen,53,4,28.988
2012,10,German Grand Prix,Hockenheimring,Germany,Pastor Maldonado,57,3,18.085
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Michael Schumacher,1,1,21.336
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Michael Schumacher,4,2,13.199
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Kamui Kobayashi,8,1,20.234
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Jean-Éric Vergne,12,1,20.363
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Daniel Ricciardo,14,1,20.51
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Jenson Button,15,1,19.408
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Nico Hülkenberg,15,1,20.736
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Pastor Maldonado,15,1,20.304
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Bruno Senna,16,1,20.213
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Nico Rosberg,16,1,20.352
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Paul di Resta,16,1,20.46
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Sebastian Vettel,17,1,19.38
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Fernando Alonso,17,1,19.669
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Heikki Kovalainen,17,1,20.78
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Lewis Hamilton,18,1,20.436
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Felipe Massa,18,1,19.981
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Vitaly Petrov,18,1,21.07
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Narain Karthikeyan,18,1,21.259
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Romain Grosjean,19,1,22.151
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Timo Glock,18,1,21.337
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Kimi Räikkönen,20,1,20.087
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Mark Webber,20,1,19.611
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Charles Pic,20,1,20.915
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Sergio Pérez,21,1,20.32
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Pedro de la Rosa,22,1,22.332
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Jean-Éric Vergne,30,2,19.858
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Michael Schumacher,32,3,20.503
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Jenson Button,34,2,19.083
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Daniel Ricciardo,34,2,19.63
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Vitaly Petrov,35,2,20.592
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Heikki Kovalainen,36,2,21.855
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Sebastian Vettel,38,2,19.331
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Paul di Resta,38,2,20.352
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Romain Grosjean,39,2,20.231
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Mark Webber,39,2,19.175
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Nico Hülkenberg,39,2,20.607
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Lewis Hamilton,40,2,19.059
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Charles Pic,39,2,21.378
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Nico Rosberg,40,2,20.632
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Kamui Kobayashi,40,2,20.065
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Narain Karthikeyan,39,2,22.031
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Pastor Maldonado,41,2,19.755
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Timo Glock,40,2,20.383
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Bruno Senna,42,2,20.604
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Pedro de la Rosa,41,2,21.877
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Fernando Alonso,43,2,19.365
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Felipe Massa,43,2,19.917
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Kimi Räikkönen,45,2,19.772
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Jenson Button,45,3,20.355
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Jean-Éric Vergne,46,3,19.644
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Sergio Pérez,47,2,20.216
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Daniel Ricciardo,47,3,20.027
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Vitaly Petrov,51,3,20.515
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Pastor Maldonado,52,3,13.206
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Mark Webber,55,3,19.386
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Heikki Kovalainen,56,3,20.567
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Sebastian Vettel,58,3,18.964
2012,11,Hungarian Grand Prix,Hungaroring,Hungary,Jean-Éric Vergne,64,4,19.6
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Pedro de la Rosa,1,1,29.107
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Kamui Kobayashi,1,1,27.248
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Pastor Maldonado,1,1,21.842
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Kamui Kobayashi,7,2,21.669
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Paul di Resta,10,1,21.402
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Kimi Räikkönen,11,1,20.383
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Mark Webber,11,1,20.908
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Timo Glock,11,1,22.463
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Daniel Ricciardo,12,1,20.287
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Felipe Massa,12,1,20.306
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Vitaly Petrov,12,1,25.972
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Nico Hülkenberg,13,1,22.152
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Heikki Kovalainen,14,1,52.206
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Narain Karthikeyan,14,1,23.953
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Jean-Éric Vergne,15,1,20.66
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Pedro de la Rosa,15,2,25.027
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Bruno Senna,16,1,21.69
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Charles Pic,18,1,21.611
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Michael Schumacher,19,1,21.664
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Jenson Button,20,1,19.668
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Nico Rosberg,20,1,21.062
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Sebastian Vettel,21,1,20.811
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Kamui Kobayashi,24,3,22.106
